Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
6215,Hugo,49,Female,Paris,2023-01-13,676.4
6216,Nathan,47,Male,Los Angeles,2023-04-02,0.0
6217,Lucas,40,Male,Nice,2024-03-22,182.0
6218,Noah,31,Female,Houston,2024-03-04,0.0
6219,Alice,30,Male,Paris,2023-08-01,1597.87
6220,Adam,46,Male,Dallas,2023-04-07,381.87
6221,Ines,40,Male,New York,2023-10-22,470.41
6222,Jules,22,Male,Paris,2023-02-07,259.6
6223,Manon,38,Male,New York,2024-09-20,102.4
6224,Noah,65,Male,Paris,2023-02-10,63.45
6225,Sarah,61,Female,San Antonio,2024-07-30,249.0
6226,Lea,37,Male,Boston,2024-05-27,0.0
6227,Lea,22,Female,San Antonio,2024-03-17,512.0
6228,Louis,53,Female,Denver,2024-06-15,0.0
6229,Chloe,45,Female,Seattle,2023-02-19,217.54
6230,Lucas,53,Male,Atlanta,2024-02-15,378.15
6231,Hugo,54,Female,Marseille,2023-04-18,0.0
6232,Lucas,39,Female,Chicago,2024-01-27,197.75
6233,Lucas,40,Female,Seattle,2023-05-28,0.0
6234,Camille,36,Female,Chicago,2023-03-29,238.1
6235,Manon,34,Male,New York,2024-03-27,350.4
6236,Charlie,48,Female,Chicago,2024-06-26,0.0
6237,Lina,34,Female,Marseille,2024-07-30,283.8
6238,Manon,40,Male,Philadelphia,2024-09-06,0.0
6239,Bob,53,Male,Phoenix,2024-10-07,0.0
6240,Ines,45,Female,Marseille,2023-06-11,1945.01
6241,Lucas,18,Female,Houston,2024-04-28,104.9
6242,Jules,40,Male,Boston,2023-08-10,89.5
6243,Manon,18,Female,San Antonio,2024-05-05,119.9
6244,Bob,36,Female,Philadelphia,2023-08-31,374.48
6245,Manon,31,Female,Seattle,2023-06-29,0.0
6246,Sarah,47,Female,New York,2023-10-18,0.0
6247,Lina,37,Male,Toulouse,2023-06-07,673.75
6248,Bob,26,Female,Los Angeles,2023-02-17,328.9
6249,Bob,26,Male,Seattle,2023-02-07,0.0
6250,Charlie,51,Male,Paris,2024-08-15,700.46
6251,Emma,49,Female,Phoenix,2024-02-13,599.47
6252,Tom,20,Male,Marseille,2024-02-18,77.8
6253,Bob,18,Male,Marseille,2023-12-04,465.7
6254,Noah,43,Male,San Antonio,2023-02-11,606.36
6255,Sarah,48,Male,Miami,2024-03-03,465.75
6256,Louis,37,Female,Boston,2023-07-12,860.12
6257,Louis,49,Female,Los Angeles,2023-06-10,0.0
6258,Alice,48,Female,New York,2023-08-10,303.7
6259,Ines,23,Male,Marseille,2023-07-06,0.0
6260,Jules,31,Male,Boston,2023-03-03,295.19
6261,Alice,33,Male,Toulouse,2023-08-01,0.0
6262,Lea,40,Female,Chicago,2023-07-21,0.0
6263,Grace,30,Female,San Antonio,2024-03-31,666.49
6264,Hugo,37,Female,Miami,2023-10-02,0.0
6265,Manon,41,Female,Chicago,2023-09-09,207.97
6266,Adam,52,Male,Atlanta,2023-05-12,0.0
6267,Emma,31,Female,Phoenix,2023-06-18,327.08
6268,Emma,21,Male,Lyon,2024-07-31,296.25
6269,Emma,33,Male,Seattle,2023-08-29,459.15
6270,Lea,65,Male,Dallas,2023-09-09,496.57
6271,Grace,40,Male,Paris,2024-09-22,0.0
6272,Louis,40,Male,Dallas,2023-10-14,966.32
6273,Jules,44,Male,Paris,2024-10-21,614.28
6274,Camille,33,Male,Chicago,2024-01-31,128.65
6275,Grace,45,Female,Atlanta,2023-11-13,258.83
6276,Manon,37,Female,Dallas,2024-06-11,356.7
6277,Emma,26,Male,Seattle,2023-06-26,1199.57
6278,Chloe,35,Male,New York,2024-04-21,932.85
6279,Ines,34,Male,Atlanta,2023-01-30,0.0
6280,Alice,55,Male,Marseille,2023-10-02,807.45
6281,Emma,69,Female,Atlanta,2023-04-14,0.0
6282,Hugo,56,Female,Miami,2024-06-06,575.51
6283,Grace,45,Female,San Antonio,2024-04-01,52.9
6284,Louis,31,Female,Seattle,2023-02-08,209.8
6285,Lucas,37,Male,New York,2023-01-01,402.85
6286,Lina,34,Female,Lyon,2023-02-04,340.0
6287,Lucas,50,Male,Miami,2024-09-23,0.0
6288,Adam,58,Female,Nice,2024-04-06,827.16
6289,Lea,39,Male,Paris,2024-09-09,0.0
6290,Camille,33,Female,Houston,2024-03-30,405.45
6291,Tom,28,Female,Denver,2023-11-30,262.35
6292,Camille,38,Male,Seattle,2023-02-13,257.84
6293,Lucas,36,Male,Paris,2023-04-21,462.59
6294,Grace,32,Male,Toulouse,2024-08-03,694.53
6295,Alice,41,Male,Philadelphia,2024-02-07,79.1
6296,Chloe,31,Male,Los Angeles,2023-08-31,35.6
6297,Nathan,45,Female,Chicago,2023-12-18,0.0
6298,Grace,22,Female,Seattle,2024-02-15,0.0
6299,Grace,57,Female,Paris,2024-10-17,91.2
6300,Emma,51,Male,Paris,2024-06-10,0.0
6301,Adam,24,Male,Miami,2024-10-20,150.8
6302,Lucas,59,Male,Paris,2023-11-06,1245.73
6303,Hugo,44,Male,Dallas,2024-10-20,94.6
6304,Nathan,25,Female,Phoenix,2023-10-22,143.35
6305,Manon,68,Male,Los Angeles,2024-09-02,0.0
6306,Bob,28,Female,Chicago,2023-04-15,105.85
6307,Louis,18,Male,New York,2023-07-20,0.0
6308,Lea,37,Female,Los Angeles,2024-02-05,149.7
6309,Manon,33,Male,Chicago,2023-07-02,144.01
6310,Tom,42,Female,Marseille,2023-06-27,64.8
6311,Louis,38,Female,Toulouse,2024-06-19,460.82
6312,Lea,33,Male,Lyon,2024-06-28,116.35
6313,Camille,37,Female,Boston,2023-10-06,0.0
6314,Charlie,30,Female,San Antonio,2023-08-01,0.0
6315,Jules,33,Male,Lyon,2024-03-28,0.0
6316,Sarah,27,Male,Seattle,2024-04-28,281.4
6317,Emma,55,Female,San Antonio,2023-09-30,164.35
6318,Bob,38,Male,Philadelphia,2023-01-14,479.1
6319,Lea,27,Female,Lyon,2024-10-19,1110.35
6320,Chloe,41,Male,Philadelphia,2024-03-06,490.8
6321,Charlie,57,Female,Chicago,2023-02-09,1198.7
6322,Emma,27,Female,Boston,2024-09-02,91.7
6323,Lina,48,Male,Paris,2023-06-23,98.75
6324,Camille,34,Male,Phoenix,2024-02-26,1566.62
6325,Alice,43,Male,Denver,2023-05-13,431.18
6326,Manon,45,Female,Houston,2023-05-10,104.25
6327,Lucas,29,Female,Dallas,2023-02-14,334.35
6328,Lucas,22,Female,Miami,2023-05-22,145.2
6329,Lucas,37,Male,Paris,2023-08-05,131.93
6330,Louis,22,Male,Los Angeles,2023-05-30,1512.47
6331,Chloe,24,Female,Philadelphia,2024-01-01,1331.85
6332,Bob,35,Female,Philadelphia,2024-09-16,0.0
6333,Tom,28,Male,Los Angeles,2024-01-04,1692.45
6334,Nathan,36,Male,Phoenix,2023-02-25,310.93
6335,Lucas,50,Female,Paris,2024-07-13,201.2
6336,Noah,49,Male,Denver,2023-10-04,179.98
6337,Hugo,45,Female,Marseille,2024-07-05,169.8
6338,Nathan,57,Female,Paris,2023-07-24,0.0
6339,Ines,26,Male,Philadelphia,2024-05-19,203.25
6340,Emma,41,Female,New York,2024-10-10,174.9
6341,Hugo,34,Female,San Antonio,2024-07-26,245.4
6342,Jules,47,Female,Nice,2023-10-15,1096.6
6343,Lina,30,Female,Chicago,2023-05-30,0.0
6344,Lina,44,Male,New York,2023-06-15,361.4
6345,Emma,30,Female,New York,2023-12-15,413.11
6346,Adam,39,Female,Miami,2023-06-12,0.0
6347,Lina,43,Male,Lyon,2024-05-05,0.0
6348,Lea,33,Female,Philadelphia,2024-03-17,617.72
6349,Adam,18,Female,Dallas,2024-02-07,0.0
6350,Bob,48,Male,Marseille,2024-10-19,400.17
6351,Chloe,35,Male,Seattle,2023-05-27,991.92
6352,Lina,23,Male,Denver,2023-05-28,974.89
6353,Emma,62,Female,Marseille,2024-03-02,79.8
6354,Camille,32,Male,Denver,2024-08-20,0.0
6355,Hugo,28,Female,Boston,2024-07-14,439.4
6356,Ines,49,Male,Miami,2023-02-25,1150.95
6357,Manon,30,Female,Lyon,2023-09-23,0.0
6358,Noah,21,Female,Lyon,2024-02-24,0.0
6359,Bob,30,Male,Phoenix,2023-01-02,94.75
6360,Louis,31,Female,Marseille,2023-06-27,171.65
6361,Tom,40,Male,San Antonio,2023-04-07,257.3
6362,Charlie,36,Female,San Antonio,2024-08-06,126.9
6363,Camille,40,Female,Dallas,2023-02-25,0.0
6364,Louis,33,Female,Dallas,2024-04-20,552.95
6365,Tom,26,Male,Seattle,2024-07-16,408.44
6366,Lea,45,Male,Boston,2024-09-28,976.16
6367,Camille,51,Female,Houston,2023-05-01,91.7
6368,Nathan,41,Male,Philadelphia,2023-06-11,58.95
6369,Sarah,42,Female,Philadelphia,2023-06-23,234.5
6370,Hugo,18,Male,Atlanta,2023-09-21,868.42
6371,Grace,22,Female,Los Angeles,2023-01-25,929.47
6372,Hugo,51,Male,Boston,2023-09-25,483.42
6373,Hugo,28,Female,Philadelphia,2024-03-06,531.6
6374,Tom,45,Male,Houston,2023-03-09,108.64
6375,Bob,36,Female,Miami,2023-07-02,1512.13
6376,Nathan,41,Female,Marseille,2024-08-11,0.0
6377,Tom,43,Male,Houston,2024-09-30,427.65
6378,Grace,31,Female,New York,2023-08-26,45.6
6379,Manon,50,Female,Paris,2023-07-25,0.0
6380,Camille,33,Male,Seattle,2023-06-03,0.0
6381,Grace,26,Female,New York,2023-09-09,284.39
6382,Tom,33,Male,Miami,2023-04-26,253.1
6383,Bob,27,Female,Boston,2024-03-25,0.0
6384,Charlie,25,Male,Paris,2023-09-16,164.9
6385,Hugo,48,Male,Houston,2023-07-23,0.0
6386,Louis,57,Male,Philadelphia,2023-03-23,140.9
6387,Ines,35,Female,Philadelphia,2023-04-05,437.75
6388,Adam,49,Male,Toulouse,2023-02-18,492.15
6389,Alice,51,Male,San Antonio,2024-04-15,0.0
6390,Manon,29,Male,Chicago,2024-04-21,0.0
6391,Emma,45,Male,Miami,2023-06-08,0.0
6392,Lea,37,Female,Philadelphia,2023-02-04,99.99
6393,Manon,66,Male,Atlanta,2023-07-04,95.8
6394,Sarah,25,Female,Dallas,2023-07-18,884.29
6395,Emma,26,Male,Denver,2024-06-04,304.99
6396,Jules,54,Female,New York,2024-06-22,461.63
6397,Noah,73,Female,Los Angeles,2024-09-11,0.0
6398,Chloe,31,Female,Nice,2024-03-18,937.6
6399,Lucas,18,Female,Atlanta,2024-09-12,612.76
6400,Charlie,32,Female,Nice,2023-01-24,601.11
6401,Grace,32,Male,Dallas,2023-04-02,54.8
6402,Sarah,18,Male,Boston,2024-02-26,359.96
6403,Emma,39,Female,New York,2023-03-25,359.0
6404,Ines,49,Female,Dallas,2024-06-11,168.41
6405,Camille,46,Male,Lyon,2024-10-21,201.7
6406,Sarah,49,Female,Marseille,2024-09-27,219.2
6407,Alice,48,Male,Los Angeles,2023-01-18,159.9
6408,Lina,31,Male,Miami,2023-05-06,0.0
6409,Chloe,22,Female,Los Angeles,2023-08-07,0.0
6410,Chloe,33,Male,Phoenix,2024-04-14,822.38
6411,Sarah,47,Male,Denver,2023-06-07,681.86
6412,Jules,44,Female,Dallas,2023-06-28,78.45
6413,Grace,39,Female,Toulouse,2024-03-17,408.7
6414,Alice,51,Male,Miami,2024-04-28,91.36
6415,Chloe,29,Male,Denver,2023-10-23,0.0
6416,Nathan,18,Female,San Antonio,2024-06-17,400.65
6417,Tom,51,Male,Miami,2024-06-30,219.9
6418,Lina,36,Male,Seattle,2024-02-02,516.24
6419,Grace,28,Female,Denver,2024-09-22,173.92
6420,Emma,28,Male,Seattle,2023-12-11,1743.5
6421,Charlie,46,Male,New York,2023-10-15,180.63
6422,Bob,40,Male,Miami,2023-01-23,1046.84
6423,Alice,57,Female,Dallas,2023-05-05,0.0
6424,Louis,49,Male,Lyon,2024-03-11,169.8
6425,Tom,33,Male,Lyon,2023-04-01,554.6
6426,Jules,47,Male,Seattle,2024-03-31,631.5
6427,Hugo,30,Female,Nice,2024-10-18,110.7
6428,Lea,35,Female,Lyon,2023-12-01,809.98
6429,Adam,24,Male,Paris,2024-05-21,124.5
6430,Tom,36,Female,Denver,2024-10-18,77.8
6431,Tom,48,Female,Lyon,2023-06-20,35.6
6432,Emma,32,Male,San Antonio,2023-07-16,300.7
6433,Charlie,28,Female,New York,2023-06-25,232.5
6434,Hugo,53,Male,Toulouse,2023-06-23,186.5
6435,Lina,46,Female,Chicago,2023-02-28,0.0
6436,Nathan,41,Male,Nice,2024-01-29,0.0
6437,Lina,36,Male,Phoenix,2024-08-30,512.5
6438,Lucas,31,Male,Nice,2024-06-05,0.0
6439,Hugo,37,Female,Los Angeles,2024-01-26,0.0
6440,Louis,38,Female,Lyon,2024-05-18,0.0
6441,Camille,31,Male,Atlanta,2024-07-01,0.0
6442,Manon,26,Male,Seattle,2023-01-06,0.0
6443,Lina,31,Male,Miami,2024-10-29,418.25
6444,Nathan,28,Male,Marseille,2023-07-27,67.75
6445,Tom,47,Male,Lyon,2024-07-08,268.1
6446,Emma,42,Female,Houston,2023-12-05,99.99
6447,Manon,45,Female,Paris,2024-08-13,248.0
6448,Nathan,42,Male,Boston,2024-04-15,0.0
6449,Lucas,51,Female,Paris,2024-04-27,0.0
6450,Camille,31,Female,Boston,2024-09-28,38.9
6451,Charlie,49,Female,Nice,2023-07-21,0.0
6452,Ines,29,Male,Miami,2023-04-21,1601.7
6453,Lea,29,Female,Nice,2024-10-08,538.5
6454,Jules,46,Male,Chicago,2024-06-09,219.9
6455,Jules,62,Female,Atlanta,2023-10-13,0.0
6456,Noah,47,Male,Denver,2023-03-27,0.0
6457,Bob,35,Male,Chicago,2023-10-20,0.0
6458,Hugo,34,Male,Toulouse,2023-09-06,253.8
6459,Louis,47,Female,Marseille,2024-06-26,0.0
6460,Lina,47,Female,Marseille,2024-05-10,245.1
6461,Louis,26,Female,New York,2023-01-30,1274.33
6462,Lea,30,Female,Boston,2023-09-05,378.7
6463,Sarah,20,Male,Miami,2024-04-28,67.85
6464,Noah,29,Female,Houston,2024-09-04,909.61
6465,Camille,27,Male,New York,2024-05-13,213.85
6466,Sarah,56,Female,Seattle,2023-06-05,445.0
6467,Ines,31,Female,Chicago,2024-09-23,0.0
6468,Jules,45,Female,Boston,2024-02-22,197.5
6469,Hugo,45,Male,Phoenix,2023-12-08,148.37
6470,Louis,41,Male,Chicago,2024-08-28,0.0
6471,Sarah,53,Male,Denver,2024-06-17,1585.77
6472,Noah,44,Female,Paris,2024-02-25,304.7
6473,Bob,30,Male,Nice,2024-08-16,363.95
6474,Charlie,47,Male,Toulouse,2023-11-14,741.6
6475,Alice,30,Male,Boston,2023-07-25,474.16
6476,Louis,53,Female,Marseille,2024-01-22,0.0
6477,Adam,56,Female,Atlanta,2024-02-17,587.6
6478,Charlie,34,Female,Houston,2024-04-25,0.0
6479,Hugo,37,Male,Atlanta,2023-11-22,17.78
6480,Sarah,34,Male,Phoenix,2023-07-08,0.0
6481,Manon,36,Male,Los Angeles,2023-08-06,1149.88
6482,Lina,46,Male,Toulouse,2024-06-19,0.0
6483,Tom,36,Male,Phoenix,2024-10-16,0.0
6484,Lea,54,Male,Houston,2024-05-13,212.3
6485,Tom,48,Female,Boston,2024-01-03,894.47
6486,Sarah,47,Female,Lyon,2023-05-29,521.6
6487,Tom,18,Male,Nice,2024-10-09,96.91
6488,Chloe,30,Female,Philadelphia,2024-02-29,266.38
6489,Hugo,26,Male,Houston,2023-03-07,442.5
6490,Bob,30,Male,Dallas,2024-02-29,209.8
6491,Lina,43,Male,Los Angeles,2023-01-01,97.5
6492,Lucas,26,Male,Houston,2024-06-17,0.0
6493,Lucas,74,Male,Chicago,2023-02-15,1619.08
6494,Sarah,44,Male,San Antonio,2023-08-17,0.0
6495,Jules,19,Female,Paris,2023-04-13,0.0
6496,Grace,50,Female,Boston,2024-06-08,38.9
6497,Grace,49,Female,Dallas,2023-03-06,104.9
6498,Hugo,44,Female,Houston,2023-08-13,0.0
6499,Bob,37,Female,Toulouse,2023-05-19,0.0
6500,Lea,45,Male,Miami,2024-07-27,257.52
6501,Chloe,20,Female,Los Angeles,2023-01-29,0.0
6502,Lina,40,Female,Chicago,2023-06-22,380.4
6503,Noah,61,Male,Miami,2024-09-19,384.96
6504,Jules,42,Male,Houston,2023-08-19,0.0
6505,Hugo,38,Male,Paris,2023-03-14,616.39
6506,Camille,49,Male,Chicago,2024-09-02,0.0
6507,Tom,38,Female,Miami,2023-09-24,32.5
6508,Bob,53,Male,Nice,2024-03-01,343.4
6509,Manon,36,Male,Atlanta,2023-05-31,321.17
6510,Lea,50,Male,Lyon,2024-02-04,0.0
6511,Lucas,49,Female,Denver,2023-05-10,0.0
6512,Hugo,33,Female,New York,2023-09-19,561.86
6513,Alice,43,Male,Seattle,2024-07-03,0.0
6514,Chloe,53,Female,Toulouse,2024-05-16,119.9
6515,Louis,44,Male,Houston,2024-02-01,83.6
6516,Lea,36,Female,Dallas,2023-09-19,0.0
6517,Hugo,48,Male,Houston,2024-03-17,197.5
6518,Hugo,55,Male,Philadelphia,2024-07-02,64.9
6519,Lea,30,Female,Boston,2024-04-21,905.39
6520,Lucas,26,Male,Denver,2024-02-18,0.0
6521,Bob,18,Male,Seattle,2024-06-11,0.0
6522,Hugo,28,Male,Seattle,2023-11-04,395.79
6523,Chloe,24,Female,San Antonio,2024-02-04,231.05
6524,Grace,49,Female,Seattle,2023-07-01,228.91
6525,Bob,45,Female,Chicago,2024-02-12,331.45
6526,Manon,40,Female,Nice,2023-06-02,724.73
6527,Lea,45,Female,Paris,2023-10-17,0.0
6528,Manon,52,Female,Philadelphia,2024-02-16,0.0
6529,Jules,27,Female,Toulouse,2024-02-06,830.87
6530,Lina,48,Female,New York,2023-05-21,0.0
6531,Jules,30,Female,Boston,2023-09-07,1217.35
6532,Charlie,49,Female,Seattle,2023-06-18,332.2
6533,Hugo,25,Male,Nice,2024-07-16,162.4
6534,Bob,43,Male,Toulouse,2023-02-10,266.85
6535,Ines,28,Female,Atlanta,2024-04-07,0.0
6536,Camille,40,Female,Seattle,2024-02-07,269.5
6537,Louis,59,Male,San Antonio,2023-03-15,0.0
6538,Camille,47,Male,Dallas,2024-01-02,78.45
6539,Tom,28,Male,Seattle,2023-12-15,304.65
6540,Noah,39,Female,Houston,2024-04-01,0.0
6541,Sarah,42,Female,Atlanta,2023-05-31,0.0
6542,Nathan,40,Male,Atlanta,2023-04-28,38.9
6543,Camille,30,Female,Atlanta,2023-01-10,281.75
6544,Emma,18,Female,Houston,2024-09-28,985.1
6545,Adam,48,Male,Lyon,2023-10-12,76.4
6546,Camille,18,Male,San Antonio,2024-10-17,225.25
6547,Lucas,22,Male,Boston,2023-08-11,215.0
6548,Alice,39,Male,Philadelphia,2023-05-05,0.0
6549,Jules,18,Female,Philadelphia,2023-05-26,224.49
6550,Nathan,35,Female,Seattle,2023-04-28,99.5
6551,Emma,26,Female,Miami,2023-05-25,900.15
6552,Lea,30,Male,Paris,2023-09-05,149.0
6553,Emma,29,Male,Dallas,2023-07-27,230.25
6554,Lina,32,Female,Toulouse,2024-08-20,204.28
6555,Adam,36,Female,Toulouse,2023-12-18,339.35
6556,Tom,32,Male,Seattle,2024-02-19,69.5
6557,Bob,35,Female,Nice,2024-07-08,0.0
6558,Hugo,24,Female,Phoenix,2023-12-29,315.73
6559,Jules,56,Female,Boston,2023-02-13,87.34
6560,Lea,55,Female,Los Angeles,2023-03-14,735.45
6561,Bob,18,Female,Houston,2024-08-27,0.0
6562,Hugo,24,Male,New York,2023-02-02,1036.6
6563,Noah,44,Female,Atlanta,2023-09-23,460.54
6564,Emma,43,Female,Boston,2023-01-09,1270.9
6565,Lea,57,Female,Paris,2024-10-17,309.6
6566,Lea,55,Male,Miami,2024-06-21,900.68
6567,Manon,21,Male,Seattle,2023-10-08,231.1
6568,Nathan,40,Female,San Antonio,2023-02-07,492.9
6569,Tom,33,Male,Phoenix,2023-04-19,0.0
6570,Tom,51,Male,Toulouse,2023-07-09,265.8
6571,Lucas,44,Male,Denver,2024-08-28,164.4
6572,Alice,39,Female,New York,2023-03-22,0.0
6573,Lina,70,Male,Dallas,2023-04-03,77.8
6574,Hugo,31,Female,Atlanta,2023-10-04,91.33
6575,Lucas,20,Male,Miami,2023-02-08,309.0
6576,Chloe,19,Male,Dallas,2024-09-03,224.35
6577,Bob,33,Female,San Antonio,2024-07-14,0.0
6578,Lucas,36,Female,Phoenix,2023-01-13,1133.53
6579,Tom,24,Male,Boston,2024-02-01,47.9
6580,Bob,25,Female,Dallas,2024-09-03,0.0
6581,Louis,25,Female,Houston,2024-06-18,150.57
6582,Lina,26,Female,Paris,2024-09-30,119.6
6583,Adam,54,Male,San Antonio,2023-03-06,837.4
6584,Noah,18,Male,San Antonio,2023-12-20,646.0
6585,Grace,30,Male,Paris,2024-05-28,353.93
6586,Camille,50,Female,Marseille,2023-01-23,988.15
6587,Alice,28,Female,Philadelphia,2024-07-09,447.83
6588,Ines,20,Female,Miami,2024-07-22,45.6
6589,Sarah,34,Male,Philadelphia,2024-08-05,761.82
6590,Charlie,34,Male,Boston,2023-09-28,0.0
6591,Lucas,46,Female,Lyon,2023-03-09,0.0
6592,Hugo,18,Female,Toulouse,2024-08-03,383.28
6593,Camille,21,Male,Lyon,2024-01-21,421.2
6594,Tom,46,Female,Paris,2023-10-16,0.0
6595,Lea,51,Female,San Antonio,2024-03-31,38.9
6596,Chloe,18,Male,Atlanta,2024-01-16,613.26
6597,Grace,29,Female,Nice,2023-03-24,911.45
6598,Nathan,43,Female,Philadelphia,2024-05-07,1083.0
6599,Noah,32,Male,Houston,2023-07-11,705.56
6600,Hugo,47,Female,San Antonio,2023-09-07,107.51
6601,Louis,26,Female,Boston,2023-06-14,540.98
6602,Hugo,46,Male,San Antonio,2023-02-18,467.0
6603,Charlie,37,Female,Lyon,2024-10-05,611.95
6604,Hugo,35,Male,Marseille,2023-07-12,837.05
6605,Grace,47,Female,San Antonio,2023-07-08,1152.72
6606,Adam,19,Female,Phoenix,2023-05-10,781.2
6607,Lea,30,Male,Houston,2024-04-07,1067.3
6608,Ines,32,Male,Miami,2023-08-20,137.5
6609,Sarah,31,Female,San Antonio,2023-12-18,0.0
6610,Bob,33,Male,Atlanta,2024-07-15,626.32
6611,Nathan,40,Female,Lyon,2023-12-01,167.2
6612,Tom,43,Female,New York,2024-01-24,673.74
6613,Emma,52,Male,Phoenix,2023-05-08,277.55
6614,Camille,29,Male,Los Angeles,2023-01-13,266.85
6615,Jules,30,Female,Miami,2023-03-19,108.4
6616,Adam,33,Male,New York,2024-08-12,459.11
6617,Jules,60,Male,Phoenix,2023-02-28,575.14
6618,Camille,44,Male,Toulouse,2023-08-14,569.35
6619,Manon,26,Male,Los Angeles,2023-09-15,0.0
6620,Lea,18,Female,Denver,2023-12-22,438.8
6621,Emma,45,Female,Toulouse,2023-02-18,0.0
6622,Lina,28,Female,San Antonio,2024-02-18,527.55
6623,Hugo,56,Female,Nice,2023-09-14,234.48
6624,Camille,45,Male,San Antonio,2023-07-03,0.0
6625,Charlie,40,Female,Phoenix,2023-02-24,0.0
6626,Manon,48,Male,Seattle,2023-06-16,2061.76
6627,Tom,33,Female,Marseille,2024-02-28,544.0
6628,Nathan,34,Female,Denver,2023-09-17,0.0
6629,Lea,44,Male,Seattle,2023-01-17,701.07
6630,Nathan,31,Male,Phoenix,2023-04-18,0.0
6631,Bob,40,Female,Nice,2023-09-21,169.09
6632,Ines,37,Male,Atlanta,2023-11-24,137.83
6633,Manon,52,Male,New York,2023-09-24,267.0
6634,Lina,21,Male,Denver,2023-03-09,143.35
6635,Manon,26,Female,Marseille,2024-10-18,89.0
6636,Jules,41,Male,Marseille,2024-08-29,0.0
6637,Emma,18,Male,Philadelphia,2024-01-19,0.0
6638,Adam,35,Female,Chicago,2023-03-06,427.6
6639,Bob,18,Female,New York,2023-01-15,0.0
6640,Louis,49,Male,Seattle,2023-05-30,208.62
6641,Charlie,42,Male,Denver,2023-06-18,928.1
6642,Lina,27,Female,Marseille,2023-03-26,140.25
6643,Adam,36,Male,New York,2023-06-27,224.55
6644,Manon,20,Male,Marseille,2023-03-13,35.6
6645,Nathan,39,Male,Los Angeles,2023-02-05,627.4
6646,Lea,34,Male,Toulouse,2024-05-08,499.17
6647,Bob,31,Female,Atlanta,2023-12-02,267.6
6648,Tom,33,Male,Los Angeles,2023-04-02,1070.54
6649,Chloe,44,Female,New York,2024-06-12,73.8
6650,Manon,50,Male,Toulouse,2024-02-16,154.5
6651,Lucas,28,Female,Lyon,2024-07-16,366.98
6652,Chloe,18,Female,Seattle,2023-06-20,259.6
6653,Emma,40,Female,Chicago,2024-09-19,109.6
6654,Bob,44,Female,Los Angeles,2023-08-19,0.0
6655,Chloe,57,Female,Philadelphia,2024-01-05,1172.8
6656,Sarah,39,Female,Nice,2023-11-17,119.6
6657,Noah,46,Male,Denver,2023-05-21,0.0
6658,Emma,29,Female,Marseille,2023-05-24,539.0
6659,Louis,18,Male,Los Angeles,2024-06-27,0.0
6660,Chloe,57,Female,Denver,2023-12-13,171.02
6661,Manon,44,Female,Paris,2023-08-16,136.05
6662,Louis,54,Male,Boston,2023-03-28,0.0
6663,Hugo,75,Male,Marseille,2024-05-26,819.8
6664,Louis,51,Female,Toulouse,2024-01-08,72.5
6665,Camille,44,Female,Nice,2023-10-01,501.0
6666,Jules,35,Male,Lyon,2024-01-31,1091.32
6667,Charlie,18,Female,Boston,2023-01-04,572.55
6668,Bob,18,Female,Los Angeles,2023-07-05,0.0
6669,Lucas,55,Male,San Antonio,2023-12-18,97.5
6670,Ines,45,Male,Marseille,2023-07-06,39.9
6671,Sarah,42,Male,San Antonio,2024-04-09,22.84
6672,Adam,39,Female,Atlanta,2023-12-21,131.93
6673,Ines,37,Female,Philadelphia,2023-06-05,210.95
6674,Noah,18,Female,Phoenix,2023-07-16,1159.25
6675,Nathan,36,Male,Marseille,2023-10-08,0.0
6676,Sarah,41,Male,Miami,2023-03-22,0.0
6677,Grace,37,Male,Paris,2023-09-22,474.55
6678,Ines,18,Male,Toulouse,2023-03-13,0.0
6679,Sarah,28,Female,Denver,2024-03-12,0.0
6680,Chloe,53,Male,Los Angeles,2023-01-08,1931.06
6681,Adam,30,Female,Dallas,2024-01-11,314.7
6682,Sarah,56,Male,Marseille,2023-06-19,0.0
6683,Ines,22,Male,Paris,2023-06-27,276.49
6684,Lina,41,Male,New York,2024-10-15,249.0
6685,Adam,48,Male,Chicago,2024-01-27,384.4
6686,Noah,18,Male,Nice,2023-11-14,0.0
6687,Hugo,31,Male,Marseille,2023-03-24,984.23
6688,Adam,25,Male,Boston,2024-04-19,410.85
6689,Hugo,28,Male,Seattle,2024-03-12,0.0
6690,Chloe,49,Female,Lyon,2024-02-12,116.6
6691,Sarah,30,Male,Nice,2023-09-24,720.23
6692,Chloe,53,Male,Dallas,2024-02-18,122.7
6693,Sarah,62,Female,Houston,2023-07-10,206.39
6694,Lea,38,Male,New York,2024-03-12,211.99
6695,Ines,26,Female,Marseille,2024-08-18,699.46
6696,Tom,36,Female,Houston,2023-12-30,242.45
6697,Lea,49,Female,Phoenix,2024-10-05,257.7
6698,Lea,52,Male,Houston,2023-09-02,254.35
6699,Sarah,53,Female,Lyon,2023-10-01,229.7
6700,Lina,48,Female,Philadelphia,2023-12-25,167.65
6701,Sarah,42,Female,Paris,2023-07-23,0.0
6702,Charlie,22,Female,Marseille,2024-02-21,1418.68
6703,Sarah,30,Male,Houston,2024-08-15,702.95
6704,Jules,28,Female,Lyon,2023-02-15,943.78
6705,Ines,45,Female,Marseille,2023-05-29,783.35
6706,Adam,37,Male,Philadelphia,2023-04-13,247.24
